# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11052960 3 ./gnochm.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11051974 3 ./gnome-help.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11052851 3 ./susehelpcenter.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11052028 3 ./khelpcenter.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11053885 3 ./help-browser.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11053888 3 ./gnome-unknown.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11048870 3 ./gtk-help.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11051004 3 ./stock_help.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11050835 3 ./xfce-man.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11053895 3 ./stock_unknown.png
DUPTYPE_WITHIN_SAME_TREE -259 0 32240 2068 11047935 3 ./help.png
DUPTYPE_FIRST_OCCURRENCE 135 0 32250 2068 11051867 3 ./application-x-ruby.png
DUPTYPE_WITHIN_SAME_TREE -135 0 32250 2068 11047915 3 ./gnome-mime-application-x-ruby.png
DUPTYPE_WITHIN_SAME_TREE -135 0 32250 2068 11048843 3 ./applications-ruby.png
DUPTYPE_FIRST_OCCURRENCE 485 0 32427 2068 11051948 3 ./gnome-activity-journal.png
DUPTYPE_WITHIN_SAME_TREE -485 0 32427 2068 11048820 3 ./zeitgeist.png
DUPTYPE_FIRST_OCCURRENCE 100 0 32483 2068 11049834 3 ./application-x-egon.png
DUPTYPE_WITHIN_SAME_TREE -100 0 32483 2068 11049884 3 ./games-config-background.png
DUPTYPE_WITHIN_SAME_TREE -100 0 32483 2068 11047959 3 ./image-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -100 0 32483 2068 11047965 3 ./image-x-krita.png
DUPTYPE_FIRST_OCCURRENCE 95 0 32627 2068 11051835 3 ./application-x-csproj.png
DUPTYPE_WITHIN_SAME_TREE -95 0 32627 2068 11049885 3 ./application-x-sln.png
DUPTYPE_FIRST_OCCURRENCE 364 0 32687 2068 11050978 3 ./evolution-tasks.png
DUPTYPE_WITHIN_SAME_TREE -364 0 32687 2068 11049912 3 ./view-pim-tasks.png
DUPTYPE_FIRST_OCCURRENCE 166 0 32708 2068 11051887 3 ./applications-engineering.png
DUPTYPE_WITHIN_SAME_TREE -166 0 32708 2068 11048852 3 ./applications-system.png
DUPTYPE_FIRST_OCCURRENCE 247 0 32747 2068 11053859 3 ./blueman.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11050838 3 ./bluetooth.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11050911 3 ./bluetooth-48.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11049952 3 ./bt-logo.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11052908 3 ./preferences-system-bluetooth.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11047867 3 ./bluetoothradio.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11053752 3 ./blueradio.png
DUPTYPE_WITHIN_SAME_TREE -247 0 32747 2068 11048883 3 ./blueradio-48.png
DUPTYPE_FIRST_OCCURRENCE 294 0 32760 2068 11048887 3 ./config-users.png
DUPTYPE_WITHIN_SAME_TREE -294 0 32760 2068 11049886 3 ./kuser.png
DUPTYPE_WITHIN_SAME_TREE -294 0 32760 2068 11052019 3 ./system-config-users.png
DUPTYPE_WITHIN_SAME_TREE -294 0 32760 2068 11048868 3 ./susers.png
DUPTYPE_WITHIN_SAME_TREE -294 0 32760 2068 11048988 3 ./users.png
DUPTYPE_WITHIN_SAME_TREE -294 0 32760 2068 11049837 3 ./system-users.png
DUPTYPE_FIRST_OCCURRENCE 617 0 32844 2068 11050011 3 ./gnome-mime-image-jpeg.png
DUPTYPE_WITHIN_SAME_TREE -617 0 32844 2068 11052855 3 ./image-jpeg2000.png
DUPTYPE_WITHIN_SAME_TREE -617 0 32844 2068 11047892 3 ./jpeg.png
DUPTYPE_WITHIN_SAME_TREE -617 0 32844 2068 11053877 3 ./jpg.png
DUPTYPE_WITHIN_SAME_TREE -617 0 32844 2068 11046906 3 ./image-jpeg.png
DUPTYPE_FIRST_OCCURRENCE 726 0 32901 2068 11049975 3 ./gtg.png
DUPTYPE_WITHIN_SAME_TREE -726 0 32901 2068 11049896 3 ./klipper.png
DUPTYPE_FIRST_OCCURRENCE 74 0 33076 2068 11053807 3 ./application-vnd.rn-realmedia.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11053803 3 ./video-x-javafx.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11050840 3 ./video-wavelet.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052840 3 ./video-x-generic.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11048975 3 ./video-x-theora+ogg.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052016 3 ./gnome-mime-application-vnd.rn-realmedia-secure.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11053811 3 ./video-x-mng.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11048828 3 ./video-x-ms-wmv.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11049891 3 ./video-webm.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11050016 3 ./gnome-mime-video.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11053860 3 ./gnome-mime-application-vnd.rn-realmedia-vbr.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11050995 3 ./video-vivo.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11048920 3 ./video-x-google-vlc-plugin.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052034 3 ./video-x-anim.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052881 3 ./video-mp4.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052858 3 ./video-mlt-playlist.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11046826 3 ./video-x-ogm+ogg.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11049972 3 ./video-x-wmv.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11051880 3 ./gnome-mime-video-x-ms-wmv.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11047982 3 ./video-vnd.rn-realvideo.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11050906 3 ./video.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11053760 3 ./media-video.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11047997 3 ./gnome-mime-video-x-ms-asf.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11052853 3 ./video-x-flic.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11051927 3 ./video-x-ms-wmp.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11049913 3 ./gnome-mime-application-vnd.rn-realmedia.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11047955 3 ./video-x-msvideo.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11048999 3 ./application-x-matroska.png
DUPTYPE_WITHIN_SAME_TREE -74 0 33076 2068 11050908 3 ./video-x-matroska.png
DUPTYPE_FIRST_OCCURRENCE 1088 0 33110 2068 11051910 3 ./ooo-base.png
DUPTYPE_WITHIN_SAME_TREE -1088 0 33110 2068 11050867 3 ./ooo-base3.0.png
DUPTYPE_WITHIN_SAME_TREE -1088 0 33110 2068 11053029 3 ./openofficeorg3.0-base.png
DUPTYPE_WITHIN_SAME_TREE -1088 0 33110 2068 11046853 3 ./openofficeorg3-base.png
DUPTYPE_WITHIN_SAME_TREE -1088 0 33110 2068 11052878 3 ./openofficeorg-base.png
DUPTYPE_FIRST_OCCURRENCE 308 0 33161 2068 11049895 3 ./designer.png
DUPTYPE_WITHIN_SAME_TREE -308 0 33161 2068 11052953 3 ./qtdesigner.png
DUPTYPE_FIRST_OCCURRENCE 205 0 33221 2068 11050856 3 ./audio-card.png
DUPTYPE_WITHIN_SAME_TREE -205 0 33221 2068 11048898 3 ./yast_soundcard.png
DUPTYPE_WITHIN_SAME_TREE -205 0 33221 2068 11050021 3 ./kmix-master.png
DUPTYPE_FIRST_OCCURRENCE 131 0 33494 2068 11053878 3 ./application-x-php.png
DUPTYPE_WITHIN_SAME_TREE -131 0 33494 2068 11051899 3 ./gnome-mime-application-x-php.png
DUPTYPE_FIRST_OCCURRENCE 1185 0 33516 2068 11051992 3 ./preferences-desktop-color.png
DUPTYPE_WITHIN_SAME_TREE -1185 0 33516 2068 11052901 3 ./preferences-desktop-display-color.png
DUPTYPE_FIRST_OCCURRENCE 201 0 33733 2068 11047845 3 ./as-powered.png
DUPTYPE_WITHIN_SAME_TREE -201 0 33733 2068 11048838 3 ./view-services-lastfm-amarok.png
DUPTYPE_WITHIN_SAME_TREE -201 0 33733 2068 11053764 3 ./lastfm.png
DUPTYPE_FIRST_OCCURRENCE 618 0 33764 2068 11052866 3 ./gnome-mime-image-png.png
DUPTYPE_WITHIN_SAME_TREE -618 0 33764 2068 11052857 3 ./image-png.png
DUPTYPE_FIRST_OCCURRENCE 1094 0 33795 2068 11052943 3 ./ooo-draw.png
DUPTYPE_WITHIN_SAME_TREE -1094 0 33795 2068 11046997 3 ./openofficeorg-draw.png
DUPTYPE_WITHIN_SAME_TREE -1094 0 33795 2068 11053849 3 ./openofficeorg3-draw.png
DUPTYPE_WITHIN_SAME_TREE -1094 0 33795 2068 11050857 3 ./ooo-draw3.0.png
DUPTYPE_WITHIN_SAME_TREE -1094 0 33795 2068 11052963 3 ./openofficeorg3.0-draw.png
DUPTYPE_FIRST_OCCURRENCE 662 0 33939 2068 11052862 3 ./gnome-monitor.png
DUPTYPE_WITHIN_SAME_TREE -662 0 33939 2068 11050965 3 ./gnome-system-monitor.png
DUPTYPE_WITHIN_SAME_TREE -662 0 33939 2068 11048880 3 ./htop.png
DUPTYPE_WITHIN_SAME_TREE -662 0 33939 2068 11048849 3 ./utilities-system-monitor.png
DUPTYPE_WITHIN_SAME_TREE -662 0 33939 2068 11047008 3 ./ksysguard.png
DUPTYPE_FIRST_OCCURRENCE 168 0 34055 2068 11046923 3 ./applications-games.png
DUPTYPE_WITHIN_SAME_TREE -168 0 34055 2068 11051983 3 ./input-gaming.png
DUPTYPE_WITHIN_SAME_TREE -168 0 34055 2068 11053901 3 ./preferences-desktop-gaming.png
DUPTYPE_WITHIN_SAME_TREE -168 0 34055 2068 11046820 3 ./applications-toys.png
DUPTYPE_FIRST_OCCURRENCE 132 0 34313 2068 11046836 3 ./application-x-python-bytecode.png
DUPTYPE_WITHIN_SAME_TREE -132 0 34313 2068 11049999 3 ./text-x-python.png
DUPTYPE_WITHIN_SAME_TREE -132 0 34313 2068 11047852 3 ./gnome-mime-application-x-python-bytecode.png
DUPTYPE_WITHIN_SAME_TREE -132 0 34313 2068 11047963 3 ./applications-python.png
DUPTYPE_WITHIN_SAME_TREE -132 0 34313 2068 11047906 3 ./gnome-mime-text-x-python.png
DUPTYPE_FIRST_OCCURRENCE 673 0 34357 2068 11050891 3 ./gnome-remote-desktop.png
DUPTYPE_WITHIN_SAME_TREE -673 0 34357 2068 11047968 3 ./krfb.png
DUPTYPE_WITHIN_SAME_TREE -673 0 34357 2068 11046949 3 ./knetattach.png
DUPTYPE_WITHIN_SAME_TREE -673 0 34357 2068 11052930 3 ./krdc.png
DUPTYPE_WITHIN_SAME_TREE -673 0 34357 2068 11050844 3 ./preferences-desktop-remote-desktop.png
DUPTYPE_FIRST_OCCURRENCE 44 0 34481 2068 11046969 3 ./application-javascript.png
DUPTYPE_WITHIN_SAME_TREE -44 0 34481 2068 11051862 3 ./application-x-javascript.png
DUPTYPE_WITHIN_SAME_TREE -44 0 34481 2068 11046866 3 ./gnome-mime-application-x-javascript.png
DUPTYPE_WITHIN_SAME_TREE -44 0 34481 2068 11047834 3 ./gnome-mime-application-javascript.png
DUPTYPE_WITHIN_SAME_TREE -44 0 34481 2068 11046862 3 ./gnome-mime-text-x-javascript.png
DUPTYPE_WITHIN_SAME_TREE -44 0 34481 2068 11053782 3 ./text-x-javascript.png
DUPTYPE_FIRST_OCCURRENCE 767 0 34505 2068 11046919 3 ./im-skype.png
DUPTYPE_WITHIN_SAME_TREE -767 0 34505 2068 11052033 3 ./skype.png
DUPTYPE_FIRST_OCCURRENCE 200 0 34542 2068 11050964 3 ./as-icon.png
DUPTYPE_WITHIN_SAME_TREE -200 0 34542 2068 11048835 3 ./last-fm.png
DUPTYPE_WITHIN_SAME_TREE -200 0 34542 2068 11052843 3 ./lastfm-audioscrobbler.png
DUPTYPE_FIRST_OCCURRENCE 165 0 34703 2068 11051015 3 ./applications-electronics.png
DUPTYPE_WITHIN_SAME_TREE -165 0 34703 2068 11051024 3 ./jockey-kde.png
DUPTYPE_WITHIN_SAME_TREE -165 0 34703 2068 11053812 3 ./jockey.png
DUPTYPE_FIRST_OCCURRENCE 752 0 34940 2068 11051005 3 ./hi48-app-soundkonverter.png
DUPTYPE_WITHIN_SAME_TREE -752 0 34940 2068 11048928 3 ./soundkonverter.png
DUPTYPE_WITHIN_SAME_TREE -752 0 34940 2068 11050914 3 ./soundconverter.png
DUPTYPE_FIRST_OCCURRENCE 460 0 35013 2068 11051986 3 ./gcolor2.png
DUPTYPE_WITHIN_SAME_TREE -460 0 35013 2068 11052023 3 ./preferences-desktop-icons.png
DUPTYPE_FIRST_OCCURRENCE 897 0 35336 2068 11047981 3 ./kscreensaver.png
DUPTYPE_WITHIN_SAME_TREE -897 0 35336 2068 11053904 3 ./xscreensaver.png
DUPTYPE_WITHIN_SAME_TREE -897 0 35336 2068 11053805 3 ./preferences-desktop-screensaver.png
DUPTYPE_WITHIN_SAME_TREE -897 0 35336 2068 11050845 3 ./screensaver.png
DUPTYPE_FIRST_OCCURRENCE 31 0 35376 2068 11047847 3 ./akregator.png
DUPTYPE_WITHIN_SAME_TREE -31 0 35376 2068 11046972 3 ./internet-news-reader.png
DUPTYPE_WITHIN_SAME_TREE -31 0 35376 2068 11047006 3 ./liferea.png
DUPTYPE_WITHIN_SAME_TREE -31 0 35376 2068 11049960 3 ./rssowl.png
DUPTYPE_FIRST_OCCURRENCE 125 0 35487 2068 11052991 3 ./application-x-ms-dos-executable.png
DUPTYPE_WITHIN_SAME_TREE -125 0 35487 2068 11050874 3 ./gnome-mime-application-x-ms-dos-executable.png
DUPTYPE_WITHIN_SAME_TREE -125 0 35487 2068 11053031 3 ./gnome-exe-thumbnailer-generic-x.png
DUPTYPE_FIRST_OCCURRENCE 1053 0 35521 2068 11047949 3 ./network-vpn.png
DUPTYPE_WITHIN_SAME_TREE -1053 0 35521 2068 11049882 3 ./secure-card.png
DUPTYPE_FIRST_OCCURRENCE 24 0 35690 2068 11050843 3 ./accessories-text-editor.png
DUPTYPE_WITHIN_SAME_TREE -24 0 35690 2068 11048896 3 ./leafpad.png
DUPTYPE_WITHIN_SAME_TREE -24 0 35690 2068 11051886 3 ./krename.png
DUPTYPE_FIRST_OCCURRENCE 352 0 35876 2068 11052844 3 ./emacs.png
DUPTYPE_WITHIN_SAME_TREE -352 0 35876 2068 11047932 3 ./emacs23.png
DUPTYPE_FIRST_OCCURRENCE 242 0 35932 2068 11047866 3 ./bleachbit.png
DUPTYPE_WITHIN_SAME_TREE -242 0 35932 2068 11051971 3 ./computerjanitor.png
DUPTYPE_FIRST_OCCURRENCE 518 0 36124 2068 11052887 3 ./gnome-iagno.png
DUPTYPE_WITHIN_SAME_TREE -518 0 36124 2068 11047868 3 ./kreversi.png
DUPTYPE_WITHIN_SAME_TREE -518 0 36124 2068 11052872 3 ./kigo.png
DUPTYPE_FIRST_OCCURRENCE 190 0 36224 2068 11048969 3 ./appset.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11049961 3 ./synaptic.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11051949 3 ./muon.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11051893 3 ./package-manager-icon.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11050963 3 ./yumex.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11052027 3 ./kynpatic.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11050987 3 ./rpmdrake.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11053004 3 ./gnome-package.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11049000 3 ./drakstats.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11046847 3 ./gdebi.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11053889 3 ./system-software-install.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11053780 3 ./porthole.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11046947 3 ./kpackage.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11051014 3 ./system-software-installer.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11046994 3 ./update-notifier.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11053886 3 ./kentoo.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11047832 3 ./gnome-app-install.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11048002 3 ./system-installer.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11048866 3 ./pirut.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11049841 3 ./gnome-apt.png
DUPTYPE_WITHIN_SAME_TREE -190 0 36224 2068 11053770 3 ./gdeb.png
DUPTYPE_FIRST_OCCURRENCE 708 0 36233 2068 11049876 3 ./gnomeradio.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11046945 3 ./kradio4.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11053893 3 ./kscd.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11049954 3 ./library-internet-radio.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11053777 3 ./radio.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11051930 3 ./juk.png
DUPTYPE_WITHIN_SAME_TREE -708 0 36233 2068 11047870 3 ./kradio.png
DUPTYPE_FIRST_OCCURRENCE 174 0 36481 2068 11053784 3 ./applications-monodevelopment.png
DUPTYPE_WITHIN_SAME_TREE -174 0 36481 2068 11050968 3 ./monodevelop.png
DUPTYPE_FIRST_OCCURRENCE 1143 0 36707 2068 11052932 3 ./opera-browser.png
DUPTYPE_WITHIN_SAME_TREE -1143 0 36707 2068 11047969 3 ./opera.png
DUPTYPE_FIRST_OCCURRENCE 829 0 37192 2068 11052002 3 ./kdenlive.png
DUPTYPE_WITHIN_SAME_TREE -829 0 37192 2068 11051960 3 ./pitivi.png
DUPTYPE_FIRST_OCCURRENCE 172 0 37244 2068 11052949 3 ./applications-mail.png
DUPTYPE_WITHIN_SAME_TREE -172 0 37244 2068 11053783 3 ./kontact.png
DUPTYPE_WITHIN_SAME_TREE -172 0 37244 2068 11052880 3 ./evolution.png
DUPTYPE_WITHIN_SAME_TREE -172 0 37244 2068 11047882 3 ./kmail.png
DUPTYPE_WITHIN_SAME_TREE -172 0 37244 2068 11046941 3 ./view-pim-mail.png
DUPTYPE_FIRST_OCCURRENCE 674 0 37373 2068 11050853 3 ./gnome-robots.png
DUPTYPE_WITHIN_SAME_TREE -674 0 37373 2068 11048834 3 ./killbots.png
DUPTYPE_FIRST_OCCURRENCE 66 0 37427 2068 11052850 3 ./application-vnd.oasis.opendocument.text-master.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051857 3 ./libreoffice-oasis-text.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11050886 3 ./gnome-mime-application-vnd.oasis.opendocument.text.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11053758 3 ./application-vnd.sun.xml.writer-global.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11050961 3 ./libreoffice-master-document.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051863 3 ./gnome-mime-application-vnd.sun.xml.writer.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11047817 3 ./gnome-mime-application-x-kword.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11053815 3 ./gnome-mime-application-vnd.stardivision.writer.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051890 3 ./application-vnd.wordperfect.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11046946 3 ./x-office-document.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11047889 3 ./libreoffice-text-template.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11050945 3 ./package_wordprocessing.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051964 3 ./wordprocessing.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051879 3 ./libreoffice-oasis-text-template.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051877 3 ./gnome-mime-application-x-dvi.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11049878 3 ./application-vnd.sun.xml.writer.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11048901 3 ./application-vnd.sun.xml.writer-template.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11046928 3 ./gnome-mime-application-wordperfect.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11048913 3 ./application-vnd.oasis.opendocument.text-template.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11046932 3 ./gnome-mime-application-x-abiword.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11048842 3 ./application-vnd.oasis.opendocument.text.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11050882 3 ./libreoffice-text.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11051975 3 ./gnome-mime-application-x-applix-word.png
DUPTYPE_WITHIN_SAME_TREE -66 0 37427 2068 11048984 3 ./office-document.png
DUPTYPE_FIRST_OCCURRENCE 46 0 37436 2068 11053757 3 ./application-msword-template.png
DUPTYPE_WITHIN_SAME_TREE -46 0 37436 2068 11046915 3 ./application-vnd.openxmlformats-officedocument.wordprocessingml.document.png
DUPTYPE_WITHIN_SAME_TREE -46 0 37436 2068 11046889 3 ./application-msword.png
DUPTYPE_WITHIN_SAME_TREE -46 0 37436 2068 11053794 3 ./gnome-mime-application-msword.png
DUPTYPE_FIRST_OCCURRENCE 355 0 37513 2068 11047856 3 ./emesene.png
DUPTYPE_WITHIN_SAME_TREE -355 0 37513 2068 11046834 3 ./kmess.png
DUPTYPE_FIRST_OCCURRENCE 457 0 37725 2068 11053798 3 ./games-config-theme.png
DUPTYPE_WITHIN_SAME_TREE -457 0 37725 2068 11046870 3 ./preferences-desktop-theme.png
DUPTYPE_FIRST_OCCURRENCE 4 0 37947 2068 11046984 3 ./AdobeReader.png
DUPTYPE_WITHIN_SAME_TREE -4 0 37947 2068 11047975 3 ./acroread.png
DUPTYPE_WITHIN_SAME_TREE -4 0 37947 2068 11049937 3 ./AdobeReader10.png
DUPTYPE_WITHIN_SAME_TREE -4 0 37947 2068 11050955 3 ./AdobeReader9.png
DUPTYPE_WITHIN_SAME_TREE -4 0 37947 2068 11046861 3 ./AdobeReader8.png
DUPTYPE_FIRST_OCCURRENCE 748 0 38190 2068 11053868 3 ./hardinfo.png
DUPTYPE_WITHIN_SAME_TREE -748 0 38190 2068 11052867 3 ./hwinfo.png
DUPTYPE_FIRST_OCCURRENCE 1042 0 38210 2068 11050863 3 ./multimedia-player.png
DUPTYPE_WITHIN_SAME_TREE -1042 0 38210 2068 11048995 3 ./music-player.png
DUPTYPE_FIRST_OCCURRENCE 722 0 38277 2068 11050854 3 ./gpk-prefs.png
DUPTYPE_WITHIN_SAME_TREE -722 0 38277 2068 11050004 3 ./update-manager.png
DUPTYPE_WITHIN_SAME_TREE -722 0 38277 2068 11052951 3 ./system-software-update.png
DUPTYPE_FIRST_OCCURRENCE 245 0 38363 2068 11052029 3 ./bluefish-icon.png
DUPTYPE_WITHIN_SAME_TREE -245 0 38363 2068 11049945 3 ./bluefish.png
DUPTYPE_FIRST_OCCURRENCE 513 0 38561 2068 11050948 3 ./gnome-glines.png
DUPTYPE_WITHIN_SAME_TREE -513 0 38561 2068 11050975 3 ./klines.png
DUPTYPE_FIRST_OCCURRENCE 1019 0 38730 2068 11048985 3 ./minitube.png
DUPTYPE_WITHIN_SAME_TREE -1019 0 38730 2068 11048006 3 ./tvtime.png
DUPTYPE_WITHIN_SAME_TREE -1019 0 38730 2068 11053026 3 ./qv4l2.png
DUPTYPE_FIRST_OCCURRENCE 466 0 38898 2068 11052986 3 ./gdm-xnest.png
DUPTYPE_WITHIN_SAME_TREE -466 0 38898 2068 11050977 3 ./tsclient.png
DUPTYPE_WITHIN_SAME_TREE -466 0 38898 2068 11052891 3 ./vinagre.png
DUPTYPE_FIRST_OCCURRENCE 901 0 38981 2068 11048905 3 ./kstars.png
DUPTYPE_WITHIN_SAME_TREE -901 0 38981 2068 11052897 3 ./stellarium.png
DUPTYPE_FIRST_OCCURRENCE 927 0 39086 2068 11052871 3 ./libreoffice-drawing-template.png
DUPTYPE_WITHIN_SAME_TREE -927 0 39086 2068 11046913 3 ./text-x-generic-template.png
DUPTYPE_WITHIN_SAME_TREE -927 0 39086 2068 11049883 3 ./template_source.png
DUPTYPE_FIRST_OCCURRENCE 711 0 39111 2068 11052992 3 ./goa-account.png
DUPTYPE_WITHIN_SAME_TREE -711 0 39111 2068 11049986 3 ./goa-panel.png
DUPTYPE_FIRST_OCCURRENCE 189 0 39237 2068 11052004 3 ./applications-webbrowsers.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11049963 3 ./konqueror.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11053759 3 ./browser.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11053007 3 ./marble.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11052026 3 ./redhat-web-browser.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11049947 3 ./internet-web-browser.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11053826 3 ./rekonq.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11053864 3 ./links.png
DUPTYPE_WITHIN_SAME_TREE -189 0 39237 2068 11046895 3 ./web-browser.png
DUPTYPE_FIRST_OCCURRENCE 611 0 39432 2068 11046917 3 ./gnome-mime-application-xhtml+xml.png
DUPTYPE_WITHIN_SAME_TREE -611 0 39432 2068 11050020 3 ./text-xhtml+xml.png
DUPTYPE_FIRST_OCCURRENCE 298 0 39680 2068 11046893 3 ./control-center2.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11052976 3 ./drakconf.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11053830 3 ./gconf-editor.png
DUPTYPE_WITHIN_SAME_TREE -298 0 39680 2068 11051937 3 ./redhat-server_settings.png
